game_date,home_team,away_team,release_speed,release_spin_rate,events,zone,release_pos_x,release_pos_z,pfx_x,pfx_z,plate_x,plate_z,release_extension,vx0,vy0,vz0,ax,ay,az,CH,FF,KC,SL,ball,called_strike,called_strikeout,double,field_error,field_out,home_run,single,strikeout,swinging_strike,walk
2020-08-19,NYY,TB,97.2,2596.0,ball,12,-2.14,5.41,-1.08,1.55,1.14,4.33,6.7,11.342024865873336,-141.13317071056093,-0.8849359408890748,-17.079730247930716,33.391455434320825,-11.510944977664938,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-19,NYY,TB,87.9,2656.0,swinging_strike,14,-1.91,5.53,0.57,0.06,1.14,1.34,6.6,6.249653049770007,-128.00922797179686,-4.232062246228423,5.063985076899932,24.65293655475883,-30.92807658213441,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2020-08-19,NYY,TB,97.3,2507.0,called_strike,9,-1.87,5.6,-1.04,1.25,0.32,1.66,6.5,8.280228623667734,-141.2266108364935,-7.9001590833076945,-15.768305866346784,32.8071155123013,-13.787804441751586,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-08-19,NYY,TB,96.8,2458.0,single,11,-2.01,5.41,-1.26,1.33,-0.25,3.52,6.6,7.607869833419747,-140.7580716100528,-2.478809098834369,-18.49836293128827,33.826514570242274,-14.198292580849756,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-08-19,NYY,TB,97.4,2428.0,field_out,11,-2.06,5.42,-0.99,1.04,-0.92,2.8,6.5,5.370387339260283,-141.60641724632396,-3.864411267662043,-14.579583441968296,36.58274821268172,-17.4980191202578,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-08-19,NYY,TB,86.4,1757.0,ball,11,-2.11,5.33,-1.37,0.77,-1.85,2.69,6.8,3.451148902682972,-125.84009561636148,-1.6178065275037707,-15.28623495651466,26.99834716349801,-23.906715991401384,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-19,NYY,TB,96.4,2406.0,swinging_strike,4,-2.06,5.45,-1.15,1.36,-0.64,2.47,6.6,6.433644975429281,-140.14426309995497,-5.431028584446162,-16.637257133825777,32.035878470818794,-13.270623816697949,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-19,NYY,TB,97.1,2422.0,swinging_strike,2,-2.04,5.57,-1.01,1.47,0.23,3.35,6.6,8.419725079901967,-141.0642833907456,-3.737101413019576,-15.473193795563636,33.023466084068566,-11.949804201900914,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-19,NYY,TB,88.3,2717.0,strikeout,8,-2.0,5.54,0.64,-0.07,0.2,1.97,6.5,4.029582922953312,-128.58121632336534,-2.468385948298839,6.342575683948294,26.07340961207076,-32.66986267718467,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2020-08-19,NYY,TB,83.4,2872.0,swinging_strike,8,-1.98,5.58,0.79,-1.3,-0.04,1.82,6.4,2.902004352043832,-121.43973949090848,0.3599777237292503,7.26235083327253,24.420635439684176,-45.32738482539316,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-19,NYY,TB,89.2,2575.0,ball,14,-2.0,5.41,0.49,0.0,1.19,1.7,6.3,6.813756546811629,-129.96536193606394,-3.2333014768516666,4.485611805860499,22.60327157292298,-31.79021070609301,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2020-08-19,NYY,TB,88.5,1855.0,called_strike,9,-1.94,5.37,-1.14,0.58,0.42,2.2,6.8,8.212753730423222,-128.6645017924947,-2.92840671648119,-14.29464625390714,24.668798375095648,-25.312572561607475,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-08-19,NYY,TB,98.1,2525.0,walk,14,-1.96,5.44,-0.7,1.35,1.99,2.24,6.6,12.327085424428915,-142.2441740616982,-6.323191464818344,-12.2557510390059,31.55959590208385,-12.479532100992724,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-08-19,NYY,TB,97.3,2525.0,ball,11,-2.06,5.53,-0.94,1.27,-1.42,3.87,6.5,3.879669023407538,-141.70227026506822,-1.8662918904098509,-13.500148839144073,30.858276055925742,-14.841817088478065,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-19,NYY,TB,96.7,2509.0,swinging_strike,11,-1.93,5.51,-0.87,1.52,-0.88,2.58,6.3,4.814260261721014,-140.75466557909243,-5.753164654585468,-12.680869116534796,32.057454842322336,-10.79992159071871,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-19,NYY,TB,97.8,2497.0,ball,1,-2.14,5.46,-0.93,1.5,-0.55,3.4,6.5,6.457384072948768,-142.21010291465905,-3.533643453308238,-14.119608095196716,33.21443351289932,-11.174986948873345,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-19,NYY,TB,90.2,2624.0,ball,14,-2.1,5.42,0.42,0.19,0.14,0.93,6.3,4.693257090836762,-131.3186417464422,-5.65393255506515,3.9742250829457775,26.166960039933727,-29.014600579027416,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2020-08-19,NYY,TB,96.4,2547.0,called_strike,1,-1.99,5.47,-0.97,1.47,-0.8,3.05,6.5,5.395914960113192,-140.19553650409483,-4.220215197288704,-13.993662490882707,32.30660341900349,-11.976415639888833,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-08-19,NYY,TB,97.1,2506.0,field_out,2,-1.91,5.47,-0.94,1.49,-0.08,3.78,6.4,7.040180897609591,-141.2073974395466,-2.3784319970980343,-14.167898525185867,33.17057273020228,-11.95837804375039,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-08-19,NYY,TB,88.9,2750.0,ball,14,-1.94,5.57,0.56,0.18,1.22,1.99,6.5,6.60277328738609,-129.50104254367278,-3.236733130145745,5.184899274916572,22.393855573988237,-29.74308828796732,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2020-08-19,NYY,TB,85.1,2851.0,ball,14,-1.85,5.51,1.06,-0.76,2.31,-0.17,6.6,7.664320673260066,-123.59741375396683,-5.450471532500357,9.133357430434266,26.265964115965428,-38.93749264373426,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-19,NYY,TB,86.6,2662.0,swinging_strike,9,-1.98,5.62,0.48,-0.25,0.69,2.38,6.5,5.428664356779748,-126.04720825913118,-1.055549596816274,4.021059166341016,24.60013867246405,-34.84943216328043,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2020-08-19,NYY,TB,85.0,2807.0,field_out,6,-1.97,5.54,1.07,-0.79,0.45,2.57,6.3,3.5257116467285354,-123.71429450300944,0.9581030668019566,10.25776856408447,25.11264505583529,-40.707692599368144,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2020-08-19,NYY,TB,84.7,2783.0,ball,11,-1.96,5.63,1.11,-0.64,-0.16,3.9,6.5,2.0081041955085333,-123.28095233564952,3.598847882733855,10.881368830423494,24.912634288972686,-39.60692713966561,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-19,NYY,TB,88.7,2661.0,swinging_strike,5,-2.07,5.48,0.51,0.06,0.04,2.56,6.1,4.076230978247976,-129.268782934053,-1.3223864394629865,5.04395979301165,22.48957887428067,-31.44196416361041,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2020-08-19,NYY,TB,98.1,2513.0,swinging_strike,11,-2.03,5.48,-0.95,1.42,-0.37,3.81,6.6,6.708644454000983,-142.62164316481454,-2.2949658195049256,-14.48971523604876,35.21845016668603,-12.588928125615848,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-19,NYY,TB,84.7,2826.0,ball,14,-1.87,5.63,0.68,-1.09,0.57,1.32,6.3,4.316011029617408,-123.28484461120996,-1.4933309482639523,5.966494403243181,27.167661346947888,-43.09643150064301,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-19,NYY,TB,96.7,2401.0,swinging_strike,11,-2.13,5.51,-1.06,1.46,-0.16,3.69,6.4,7.670730562162414,-140.61019359930447,-2.601456396644928,-15.822940602828156,33.147532299620195,-12.47834485189839,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-19,NYY,TB,96.0,2506.0,swinging_strike,2,-2.01,5.52,-0.9,1.4,0.16,3.14,6.3,7.773324908860202,-139.50505153697162,-3.797294317498912,-13.568319590382064,34.20195746052968,-13.303485019453996,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-19,NYY,TB,96.0,2520.0,swinging_strike,1,-1.97,5.45,-1.25,1.26,-0.48,3.26,6.5,6.770470864522332,-139.64441623188165,-3.0321730777318843,-17.841908849239726,32.87431350960791,-15.189387494193214,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-19,NYY,TB,96.6,2612.0,ball,14,-1.95,5.56,-1.08,1.56,0.09,1.34,6.6,7.919131950285117,-140.12365612088183,-9.230673944077786,-16.043622437879826,32.75233139886672,-9.604419154464855,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-19,NYY,TB,88.0,2510.0,strikeout,12,-1.87,5.64,0.5,0.25,0.85,3.1,6.4,5.564582845630451,-128.21253998963113,-0.6589644151297033,4.5709297519960295,23.12472968000158,-29.46664339352414,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2020-08-19,NYY,TB,97.2,2464.0,ball,11,-2.14,5.56,-0.92,1.48,-0.97,5.09,6.5,5.238435850577228,-141.44987893741765,0.8650220923404555,-13.512763728539896,32.13408932996883,-12.644588028463428,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-19,NYY,TB,97.6,2542.0,swinging_strike,4,-1.91,5.42,-1.34,1.4,-0.39,2.46,6.7,7.23386515931988,-141.78669684168526,-5.678802405617919,-19.79639999481636,33.662169820065145,-12.211403926986224,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-19,NYY,TB,87.7,2446.0,called_strike,6,-2.02,5.68,0.54,0.13,0.47,2.85,6.3,4.9025267681634,-127.74534604667546,-1.0122972092963831,4.8533564461605305,26.465418768834265,-30.730642179038878,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2020-08-19,NYY,TB,83.9,2881.0,double,13,-1.94,5.73,1.1,-0.9,-0.05,1.15,6.4,2.19464272860651,-122.15143505292043,-2.369805807631638,10.506964736046696,25.327576274794616,-40.932502561370015,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2020-08-19,NYY,TB,91.6,2512.0,ball,14,-1.96,5.5,0.16,0.27,1.58,0.51,6.5,8.613292498411065,-133.03726037460774,-7.31346722708134,0.0240081293239169,28.21674489026771,-27.57652327704741,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2020-08-19,NYY,TB,97.2,2448.0,called_strike,5,-2.0,5.49,-1.2,1.31,0.02,2.69,6.4,8.16912701724194,-141.22960348016028,-4.933102984696681,-18.02437664265052,35.5109730319267,-13.717926842769897,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-08-19,NYY,TB,90.3,2542.0,strikeout,14,-1.82,5.53,0.49,0.19,1.71,0.85,6.4,7.771142915997506,-131.21720313216397,-6.127186861130581,4.072917040284234,26.465590121470964,-28.87479031909368,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2020-08-19,NYY,TB,86.5,2897.0,ball,14,-1.76,5.51,1.01,-0.95,3.3,-1.17,6.6,10.003224162650978,-125.42596300895148,-7.697610786694913,8.337137036771455,28.222895564117422,-40.54858885247467,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-19,NYY,TB,98.1,2499.0,swinging_strike,11,-2.11,5.46,-1.09,1.38,-0.93,3.11,6.6,5.750390551737873,-142.70933325266736,-4.06647121917117,-16.273361530169353,33.55654997380731,-12.59489065457449,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-19,NYY,TB,88.4,2751.0,swinging_strike,14,-1.85,5.6,0.42,0.27,1.32,2.15,6.5,6.882809005458746,-128.6536128884263,-2.992071381895407,3.456348023983985,22.86897646728516,-28.807697949087256,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2020-08-19,NYY,TB,89.3,2489.0,swinging_strike,2,-2.08,5.51,0.49,0.14,-0.12,2.98,6.5,3.8158976179177246,-130.19548880918782,-0.5715251346440164,4.855019533024765,24.658553287214225,-30.63607197600129,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2020-08-19,NYY,TB,87.2,2546.0,swinging_strike,6,-1.87,5.56,0.52,-0.05,0.67,2.4,6.4,5.04745239270576,-126.94747968580565,-1.3699829651680495,4.693149263660676,24.2004542766286,-32.67023868428798,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2020-08-19,NYY,TB,96.0,2526.0,swinging_strike,2,-1.84,5.6,-0.9,1.46,-0.06,3.2,6.5,6.779201727135344,-139.5362220439909,-4.046595368436182,-13.359286639006871,32.58517585874739,-12.414043869594746,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-19,NYY,TB,84.6,2789.0,strikeout,14,-1.81,5.71,0.76,-1.19,0.42,1.31,6.3,3.6743425472862543,-123.17202000306636,-1.4740284088295044,6.891676687633712,27.09709686092061,-44.08170147991384,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2020-08-19,NYY,TB,88.4,2496.0,swinging_strike,6,-1.8,5.66,0.53,0.28,0.57,2.11,6.3,4.695087720004742,-128.78927695862313,-3.2431521222726065,5.0598924341337685,24.426845477737384,-28.57230495402282,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2020-08-19,NYY,TB,84.5,2704.0,swinging_strike,14,-1.86,5.66,0.69,-0.5,0.7,0.77,6.5,4.610845216031006,-122.92686973997682,-4.0219696506879234,6.010311361812395,25.461417119263267,-36.63641297448383,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-19,NYY,TB,84.7,2645.0,called_strikeout,9,-1.91,5.59,0.52,-0.98,0.75,1.48,6.5,5.18854389409232,-123.34409281469718,-1.2904739854775065,4.2973513926320015,24.84041826367461,-42.1664635739905,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2020-08-19,NYY,TB,98.0,2428.0,ball,11,-2.05,5.56,-1.09,1.47,-1.12,4.25,6.5,5.054767699191983,-142.61845911255585,-1.4680988023744803,-16.08643861455773,32.663485408544105,-12.030303389795405,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-19,NYY,TB,98.1,2403.0,ball,11,-1.95,5.52,-1.04,1.41,-0.57,4.02,6.6,6.182651968680745,-142.73845757169022,-1.853726004135303,-15.653496641328688,32.18488310367796,-12.637204187881926,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-19,NYY,TB,85.0,2839.0,swinging_strike,2,-1.98,5.63,0.58,-0.62,-0.22,2.97,6.2,2.9620049688290786,-123.85845664652216,1.3123343060276962,5.3987973958603215,24.14557372876165,-39.04113826792312,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-19,NYY,TB,97.7,2478.0,ball,1,-1.97,5.56,-1.08,1.29,-0.81,3.47,6.5,5.632214140985636,-142.17550852520483,-3.1204576730575466,-15.943005289303338,31.7264600401419,-14.202980043780038,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-19,NYY,TB,84.4,2932.0,called_strike,6,-1.98,5.66,0.89,-0.96,0.53,2.55,6.4,4.093062819586745,-122.8475316930499,1.0995823944866263,8.063547690524542,25.87223230723473,-42.32694382481647,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2020-08-19,NYY,TB,96.1,2572.0,single,8,-1.92,5.43,-1.35,1.37,-0.09,1.95,6.7,7.938932607071185,-139.59811655553327,-6.770117550244861,-19.430708148207287,31.34319376897685,-12.928132488050654,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-08-19,NYY,TB,98.3,2683.0,called_strike,14,-1.89,5.55,-0.99,1.51,0.91,1.86,6.7,9.924703845254054,-142.65584713735774,-8.041975016444049,-15.781105509100184,32.80801455235177,-9.836938790969688,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-08-19,NYY,TB,98.8,2529.0,strikeout,11,-2.1,5.55,-1.08,1.57,-0.71,3.65,6.4,6.312567980175187,-143.8301805572268,-3.4208355152482617,-16.455240389230823,33.07336906302377,-9.73230456692891,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-08-19,NYY,TB,99.1,2566.0,swinging_strike,11,-2.13,5.53,-1.16,1.4,-1.0,3.14,6.6,5.842243266201694,-144.16166621599234,-4.397603168662624,-17.564560085475637,33.611791979877104,-11.863691576185204,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-19,NYY,TB,86.2,2904.0,ball,14,-2.0,5.59,0.54,-1.08,1.86,-1.57,6.6,8.0997890592874,-124.97808039685756,-8.471138744648451,3.6968951318025662,28.717982250894824,-41.64608196206254,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-19,NYY,TB,98.1,2577.0,swinging_strike,4,-2.05,5.56,-1.23,1.26,-0.69,2.57,6.4,6.532972497938904,-142.53268921930643,-5.466992884815904,-18.22498971149067,35.75737118297294,-13.95500245703726,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-19,NYY,TB,97.4,2472.0,swinging_strike,1,-2.09,5.44,-1.03,1.61,-0.4,2.81,6.6,6.919677298050195,-141.60055458668248,-5.206323184788099,-15.44612301537523,35.17032912599382,-9.565681983376049,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-19,NYY,TB,90.1,2462.0,field_out,14,-2.05,5.45,0.39,0.33,0.91,1.91,6.5,6.534679464358411,-131.10061701589342,-3.571063958109548,3.178970602392785,27.10636019890695,-27.82667833926125,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020-08-19,NYY,TB,97.4,2498.0,ball,14,-1.86,5.49,-1.07,1.47,0.63,1.47,6.7,9.187605431809285,-141.25546050102656,-8.618321262563175,-16.482835379779228,33.99880749637503,-10.650851277109052,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-19,NYY,TB,98.2,2421.0,ball,12,-2.12,5.45,-1.22,1.6,0.28,4.24,6.5,9.349129893951355,-142.69851971068982,-1.4565835493921098,-18.905169065334263,35.95239028556173,-10.355663281215326,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-19,NYY,TB,89.7,2437.0,swinging_strike,14,-1.93,5.57,0.34,0.62,0.89,1.46,6.4,6.2829677296522695,-130.45021173187197,-5.513150449283406,2.5699117537978617,26.44338979293546,-24.16552612052701,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2020-08-19,NYY,TB,87.2,2391.0,called_strike,5,-1.9,5.74,0.31,0.45,0.08,3.02,6.4,4.134527410151963,-127.08131405490823,-1.3645891966693806,2.616615000009994,24.380296311312,-27.206075679429155,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2020-08-19,NYY,TB,82.0,2799.0,single,4,-2.01,5.65,0.92,-0.89,-0.45,2.09,6.2,1.7682149832122742,-119.41635691507868,0.2576217051908898,8.358418400389722,24.67183643675339,-40.90754194880414,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2020-08-19,NYY,TB,89.3,2536.0,field_out,8,-1.98,5.51,0.44,0.26,-0.04,2.09,6.4,3.861482344880346,-130.07990206887575,-3.0252213595584405,4.357998386052734,24.251736616922624,-28.87500489673581,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020-08-19,NYY,TB,96.1,2487.0,called_strike,8,-1.81,5.56,-1.22,1.4,-0.11,1.81,6.7,7.298581551574676,-139.6851065411437,-7.549538304883898,-17.567365807837106,30.9744796275895,-12.332076412139925,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-08-19,NYY,TB,88.2,2571.0,ball,14,-2.03,5.52,0.46,0.18,1.47,-0.14,6.5,7.567939923648053,-128.15846110158117,-8.102268382511292,3.662291576816681,24.23751919654606,-28.81157255583741,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2020-08-19,NYY,TB,87.4,2505.0,called_strike,9,-2.01,5.62,0.46,0.06,0.67,1.73,6.4,5.532529240620479,-127.24447820844615,-3.387818399356438,3.945844272959041,24.5800583529668,-31.09615699054711,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2020-08-19,NYY,TB,87.6,2475.0,ball,14,-1.99,5.59,0.55,0.0,1.1,0.54,6.5,6.320935029137163,-127.3551337819682,-6.100224328575239,4.762575008439492,25.16128282491396,-31.1253600065185,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2020-08-19,NYY,TB,85.5,2844.0,strikeout,14,-1.98,5.59,0.84,-1.27,0.14,0.69,6.5,3.3159374051626798,-124.40153383371646,-2.6414682051206637,7.913646032853849,27.29586921976265,-44.916418669218935,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2020-08-19,NYY,TB,90.1,2583.0,ball,14,-2.11,5.42,0.41,0.12,0.96,0.89,6.5,6.780631404795887,-131.04016998521,-5.5945724824878855,3.4013097119341134,25.44315249736766,-29.91312553530464,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2020-08-19,NYY,TB,97.2,2472.0,swinging_strike,1,-2.07,5.41,-1.19,1.39,-0.58,3.37,6.6,6.7451168725211295,-141.30715173866673,-3.10040807805019,-17.557736704063483,33.810341440504786,-13.044724905539338,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-19,NYY,TB,83.8,2785.0,ball,13,-1.92,5.66,0.99,-1.11,-0.14,0.55,6.3,2.1686201640434595,-121.98261992971156,-3.1525587236069628,9.34910071608959,26.073769070805145,-42.7145929050248,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-19,NYY,TB,80.2,2792.0,called_strike,2,-1.84,5.7,1.12,-1.13,-0.03,3.35,6.2,1.878729753659862,-116.70007994466484,3.673854482690341,9.780567526331966,23.875427139954372,-43.37493066742507,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2020-08-19,NYY,TB,82.4,2695.0,called_strike,2,-1.93,5.72,0.85,-0.79,0.01,3.22,6.2,2.7502379458826773,-119.97459814237524,2.382321988425047,7.642093427006716,24.199093830395164,-40.47969291349251,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2020-08-19,NYY,TB,97.8,2527.0,home_run,5,-1.99,5.57,-0.93,1.34,-0.04,2.51,6.4,7.429972765520032,-142.1950329343737,-5.867159250047649,-14.33601288636554,33.44257485754363,-12.76866452938777,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-08-19,NYY,TB,97.0,2402.0,swinging_strike,12,-1.89,5.63,-0.86,1.39,0.58,3.67,6.7,8.620195899734973,-140.98512789089563,-2.8831356546975666,-13.446916289574087,33.29801372870237,-13.168605982193736,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-19,NYY,TB,95.4,2351.0,ball,11,-2.17,5.46,-0.97,1.43,-0.49,4.3,6.4,6.622259415475919,-138.77982447623242,-0.5662152531886244,-14.088617121955291,33.33053839525344,-13.944501652070237,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-19,NYY,TB,97.0,2513.0,called_strike,8,-1.93,5.6,-0.81,1.34,0.13,1.75,6.4,7.362930209189172,-140.85162211870835,-7.78307033185192,-12.463352237163557,33.90835527576587,-12.756557794743102,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-08-19,NYY,TB,97.1,2516.0,field_out,12,-1.98,5.63,-1.12,1.4,0.06,3.39,6.5,8.058242865652169,-141.1101461196995,-3.636541543865493,-16.864026405433325,34.138104189534594,-12.88328182202114,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-08-19,NYY,TB,81.5,2823.0,swinging_strike,5,-1.84,5.68,0.96,-1.23,0.2,2.54,6.3,2.7401026577571344,-118.51599188957496,1.98036995917726,8.328589064453523,25.606159344450965,-44.291453552593374,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-19,NYY,TB,89.8,2364.0,ball,14,-1.86,5.55,0.01,0.4,2.44,-0.07,6.5,10.643210995475387,-130.26112964546135,-8.813678839583801,-1.919493025063352,24.957643513553005,-25.96953894558206,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2020-08-19,NYY,TB,95.9,2434.0,swinging_strike,1,-1.97,5.5,-1.2,1.51,-0.52,2.73,6.6,6.585800526383662,-139.34376547796586,-5.095941099745127,-17.19582095060291,33.369489599345115,-11.54983996702283,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-19,NYY,TB,96.3,2558.0,called_strike,9,-1.87,5.58,-1.14,1.52,0.36,1.64,6.5,8.529215023045904,-139.80103102033826,-8.327480055512765,-16.88627067548525,32.59992493033473,-10.482374672598883,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-08-19,NYY,TB,97.1,2484.0,strikeout,11,-2.23,5.34,-1.34,1.45,-0.86,3.01,6.3,6.760871462000587,-141.23355279259926,-3.978343227873149,-19.53115765873321,34.194016157623146,-12.104880099748405,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-08-19,NYY,TB,96.5,2366.0,swinging_strike,2,-2.1,5.42,-1.24,1.6,-0.07,3.28,6.7,8.27004180840227,-140.29640134886384,-3.753148172018102,-18.23055816155003,33.71145326138037,-10.470747330368004,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-19,NYY,TB,96.6,2415.0,called_strike,5,-1.97,5.57,-1.18,1.58,0.13,2.3,6.6,8.298026947452163,-140.22375995513468,-6.712549439625068,-17.452177933541883,34.32057853970732,-9.916206403295464,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-08-19,NYY,TB,97.7,2552.0,called_strikeout,9,-1.88,5.62,-1.01,1.54,0.36,1.75,6.5,8.38213983816584,-141.84209937474182,-8.432784097987902,-15.588748333279096,34.215376389539905,-9.59602761729197,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-08-19,NYY,TB,86.3,2519.0,called_strike,4,-1.91,5.78,0.35,0.31,-0.43,2.93,6.4,2.815591063825623,-125.86371179583792,-1.3075070179641304,3.276989617066079,22.266389499269383,-28.75267402446566,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2020-08-19,NYY,TB,88.1,2598.0,ball,14,-1.92,5.62,0.41,0.52,1.53,0.51,6.4,7.509863293473336,-128.00134886196832,-7.457979935317535,3.205609126387429,23.508032206688476,-25.138563646090173,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2020-08-19,NYY,TB,81.7,2660.0,swinging_strike,14,-1.94,5.8,0.82,-0.82,0.11,1.43,6.3,3.0307637140293493,-118.93295243462916,-1.6656410386507436,7.1457388025389,24.36528433551104,-39.7857955220333,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2020-08-19,NYY,TB,87.0,2105.0,home_run,7,-2.05,5.47,-1.55,1.07,-0.48,1.96,6.5,6.971320389144402,-126.49600189481568,-4.417547494722323,-18.035669415301054,26.613956285314472,-20.012125593146585,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-08-19,NYY,TB,95.0,2454.0,ball,13,-2.03,5.55,-1.21,1.43,-1.31,2.31,6.6,4.643867518289691,-138.14551124786658,-6.037024319574085,-16.568309029064242,31.83440583686033,-12.666027520956655,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2020-08-19,NYY,TB,81.7,2739.0,called_strike,2,-1.98,5.75,0.96,-0.63,-0.17,2.96,6.3,2.2315176552256197,-118.9261021826137,1.5194204002877558,8.687247571200064,23.26558149158818,-38.629542936007375,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
